customer_id,age,gender,location,subscription_status
CUST101817,28,Female,Surat,Yes
CUST101818,23,Male,Bangalore,No
CUST101819,30,Female,Bangalore,No
CUST101820,31,Female,Indore,No
CUST101821,50,Male,Hyderabad,No
CUST101823,54,Male,Chennai,No
CUST101824,50,Male,Delhi,No
CUST101825,55,Female,Kochi,Yes
CUST101826,22,Male,Ahmedabad,No
CUST101827,59,Female,Pune,No
CUST101828,43,Female,Bangalore,No
CUST101829,59,Female,Lucknow,No
CUST101830,32,Female,Jaipur,No
CUST101831,58,Female,Delhi,Yes
CUST101832,42,Female,Nagpur,No
CUST101833,21,Male,Pune,No
CUST101834,35,Male,Gurgaon,No
CUST101835,23,Female,Bangalore,Yes
CUST101837,30,Male,Lucknow,No
CUST101838,27,Male,Gurgaon,No
CUST101839,41,Female,Chennai,No
CUST101840,35,Male,Delhi,No
CUST101841,22,Male,Indore,Yes
CUST101842,52,Male,Bangalore,Yes
CUST101843,53,Male,Hyderabad,No
CUST101846,34,Female,Delhi,No
CUST101847,40,Female,Delhi,No
CUST101848,39,Male,Patna,No
CUST101849,24,Female,Hyderabad,Yes
CUST101851,28,Female,Visakhapatnam,No
CUST101852,37,Male,Jaipur,No
CUST101853,24,Male,Kolkata,Yes
CUST101854,22,Female,Kolkata,Yes
CUST101855,53,Female,Chennai,Yes
CUST101856,33,Female,Pune,No
CUST101858,40,Male,Gurgaon,No
CUST101859,48,Female,Chennai,No
CUST101860,49,Male,Hyderabad,Yes
CUST101861,30,Female,Nagpur,No
CUST101863,33,Male,Surat,No
CUST101864,53,Female,Bangalore,Yes
CUST101865,35,Female,Chandigarh,No
CUST101866,22,Female,Indore,Yes
CUST101867,49,Male,Kolkata,No
CUST101868,19,Male,Bangalore,Yes
CUST101869,50,Female,Surat,No
CUST101870,19,Male,Chennai,Yes
CUST101871,26,Male,Hyderabad,No
CUST101872,43,Female,Kolkata,No
CUST101873,57,Male,Chennai,Yes
CUST101874,35,Female,Jaipur,Yes
CUST101875,23,Male,Mumbai,No
CUST101877,55,Female,Kochi,No
CUST101878,48,Female,Delhi,Yes
CUST101879,22,Female,Kolkata,No
CUST101881,29,Female,Kochi,Yes
CUST101882,25,Female,Pune,No
CUST101884,43,Female,Bangalore,Yes
CUST101885,25,Female,Hyderabad,No
CUST101886,45,Female,Patna,No
CUST101887,35,Female,Nagpur,No
CUST101888,20,Male,Pune,Yes
CUST101889,36,Male,Kolkata,No
CUST101891,28,Male,Delhi,No
CUST101892,54,Female,Kochi,Yes
CUST101893,47,Female,Indore,No
CUST101895,53,Female,Hyderabad,No
CUST101896,42,Female,Hyderabad,No
CUST101898,49,Male,Chandigarh,No
CUST101899,32,Female,Pune,No
CUST101900,40,Male,Bangalore,Yes
CUST101901,40,Female,Pune,Yes
CUST101902,48,Male,Visakhapatnam,No
CUST101904,31,Female,Kolkata,No
CUST101905,28,Female,Kolkata,No
CUST101906,30,Male,Mumbai,No
CUST101907,24,Female,Kolkata,No
CUST101908,19,Female,Pune,Yes
CUST101909,57,Male,Mumbai,No
CUST101911,55,Female,Surat,No
CUST101912,18,Female,Hyderabad,No
CUST101913,50,Female,Ahmedabad,Yes
CUST101914,31,Female,Pune,No
CUST101915,39,Female,Surat,Yes
CUST101916,29,Female,Chandigarh,No
CUST101917,38,Male,Surat,No
CUST101918,36,Female,Pune,Yes
CUST101919,40,Female,Chennai,No
CUST101921,40,Female,Chennai,No
CUST101922,52,Male,Chennai,No
CUST101924,33,Male,Chennai,Yes
CUST101925,23,Male,Chennai,No
CUST101926,33,Male,Delhi,No
CUST101927,23,Male,Hyderabad,Yes
CUST101928,25,Female,Noida,No
CUST101930,21,Male,Indore,Yes
CUST101931,38,Male,Pune,No
CUST101932,53,Male,Surat,No
CUST101933,58,Male,Gurgaon,Yes
CUST101934,24,Female,Mumbai,No
CUST101935,24,Female,Visakhapatnam,Yes
CUST101936,33,Male,Delhi,Yes
CUST101937,41,Female,Pune,Yes
CUST101938,58,Male,Gurgaon,No
CUST101939,26,Male,Hyderabad,No
CUST101940,24,Female,Pune,No
CUST101941,28,Female,Chennai,Yes
CUST101942,54,Female,Delhi,No
CUST101944,33,Male,Mumbai,Yes
CUST101947,56,Female,Kolkata,Yes
CUST101948,18,Male,Kolkata,No
CUST101949,31,Female,Lucknow,No
CUST101950,56,Female,Delhi,Yes
CUST101951,43,Female,Hyderabad,No
CUST101952,21,Male,Gurgaon,No
CUST101953,37,Male,Kochi,No
CUST101955,34,Female,Delhi,No
CUST101956,40,Male,Gurgaon,No
CUST101957,40,Female,Nagpur,Yes
CUST101959,25,Male,Bangalore,No
CUST101960,53,Female,Delhi,No
CUST101961,59,Male,Pune,No
CUST101962,23,Female,Kochi,Yes
CUST101963,52,Male,Jaipur,No
CUST101964,52,Female,Hyderabad,Yes
CUST101965,49,Female,Ahmedabad,Yes
CUST101966,33,Female,Surat,No
CUST101967,37,Male,Kolkata,No
CUST101968,53,Female,Indore,Yes
CUST101970,52,Female,Hyderabad,No
CUST101971,56,Male,Pune,Yes
CUST101972,46,Male,Kolkata,No
CUST101973,32,Male,Visakhapatnam,No
CUST101974,41,Male,Kolkata,No
CUST101975,20,Male,Chennai,Yes
CUST101976,57,Female,Chennai,No
CUST101977,32,Male,Pune,No
CUST101978,20,Female,Hyderabad,Yes
CUST101983,49,Female,Delhi,No
CUST101984,44,Female,Ahmedabad,No
CUST101985,51,Female,Kolkata,No
CUST101988,26,Female,Noida,No
CUST101989,56,Male,Surat,No
CUST101990,40,Female,Chennai,Yes
CUST101991,36,Male,Hyderabad,No
CUST101993,44,Male,Pune,Yes
CUST101994,49,Male,Ahmedabad,No
CUST101995,18,Female,Pune,No
CUST101996,41,Female,Gurgaon,Yes
CUST101997,59,Female,Bangalore,Yes
CUST101998,29,Female,Pune,No
CUST101999,29,Male,Mumbai,No
CUST102000,54,Male,Chennai,No
CUST102002,34,Male,Kolkata,Yes
CUST102003,37,Male,Chennai,Yes
CUST102004,51,Female,Nagpur,Yes
CUST102006,36,Male,Kolkata,No
CUST102007,24,Male,Bhubaneswar,No
CUST102009,44,Male,Gurgaon,Yes
CUST102011,34,Male,Hyderabad,No
CUST102012,24,Female,Hyderabad,Yes
CUST102013,56,Female,Mumbai,Yes
CUST102014,45,Female,Kolkata,No
CUST102015,31,Female,Bangalore,Yes
CUST102016,35,Male,Ahmedabad,No
CUST102017,48,Male,Bangalore,No
CUST102018,48,Male,Mumbai,Yes
CUST102019,37,Female,Bhubaneswar,No
CUST102020,30,Female,Ahmedabad,Yes
CUST102021,45,Male,Patna,Yes
CUST102022,45,Male,Kolkata,Yes
CUST102023,43,Female,Delhi,No
CUST102024,21,Female,Pune,Yes
CUST102025,37,Female,Pune,Yes
CUST102026,43,Female,Delhi,No
CUST102027,57,Female,Nagpur,Yes
CUST102028,40,Female,Pune,No
CUST102032,21,Female,Bangalore,No
CUST102035,53,Male,Mumbai,No
CUST102036,42,Female,Delhi,No
CUST102037,19,Male,Ahmedabad,No
CUST102038,59,Female,Visakhapatnam,No
CUST102040,30,Male,Lucknow,Yes
CUST102041,55,Male,Visakhapatnam,No
CUST102042,49,Female,Chandigarh,No
CUST102043,49,Male,Hyderabad,No
CUST102044,29,Male,Pune,No
CUST102045,59,Female,Delhi,No
CUST102046,37,Male,Bangalore,No
CUST102047,40,Male,Chennai,No
CUST102048,49,Male,Bangalore,No
CUST102049,45,Female,Bhubaneswar,No
CUST102050,25,Male,Visakhapatnam,Yes
CUST102051,30,Male,Chennai,Yes
CUST102052,33,Male,Lucknow,No
CUST102053,57,Male,Chennai,No
CUST102054,48,Male,Mumbai,No
CUST102055,33,Male,Hyderabad,Yes
CUST102056,48,Male,Bangalore,Yes
CUST102057,49,Male,Hyderabad,No
CUST102058,34,Female,Bangalore,No
CUST102059,34,Male,Mumbai,No
CUST102060,55,Male,Bangalore,No
CUST102061,41,Female,Kochi,No
CUST102062,24,Female,Delhi,No
CUST102063,48,Female,Hyderabad,Yes
CUST102064,42,Male,Kolkata,No
CUST102065,39,Male,Hyderabad,No
CUST102066,48,Male,Kolkata,No
CUST102067,56,Male,Delhi,No
CUST102068,31,Male,Ahmedabad,Yes
CUST102069,35,Female,Pune,Yes
CUST102070,25,Male,Jaipur,No
CUST102071,45,Female,Pune,No
CUST102072,34,Male,Chennai,Yes
CUST102073,32,Male,Hyderabad,No
CUST102074,47,Female,Bangalore,Yes
CUST102075,35,Female,Kolkata,No
CUST102076,37,Male,Delhi,No
CUST102077,36,Female,Hyderabad,Yes
CUST102078,28,Male,Jaipur,No
CUST102079,23,Male,Mumbai,No
CUST102080,52,Female,Delhi,No
CUST102081,21,Male,Ahmedabad,Yes
CUST102082,31,Male,Chennai,Yes
CUST102083,46,Male,Indore,No
CUST102084,23,Male,Patna,No
CUST102086,48,Male,Chennai,No
CUST102087,45,Female,Bangalore,No
CUST102088,30,Female,Pune,Yes
CUST102089,18,Male,Pune,No
CUST102090,55,Male,Pune,No
CUST102091,31,Female,Hyderabad,Yes
CUST102092,51,Male,Delhi,Yes
CUST102093,26,Female,Bangalore,No
CUST102094,24,Female,Mumbai,No
CUST102095,50,Male,Mumbai,No
CUST102096,57,Male,Patna,Yes
CUST102097,54,Male,Delhi,No
CUST102098,49,Male,Pune,Yes
CUST102099,28,Male,Bhubaneswar,Yes
CUST102100,56,Female,Chennai,No
CUST102101,46,Male,Kolkata,No
CUST102103,23,Female,Hyderabad,No
CUST102105,29,Male,Indore,Yes
CUST102106,50,Male,Noida,No
CUST102107,23,Female,Indore,No
CUST102108,29,Male,Visakhapatnam,No
CUST102109,29,Female,Chennai,No
CUST102111,46,Female,Pune,Yes
CUST102112,56,Female,Jaipur,No
CUST102114,49,Female,Noida,Yes
CUST102115,26,Female,Nagpur,No
CUST102116,58,Female,Hyderabad,No
CUST102117,40,Female,Ahmedabad,No
CUST102118,40,Female,Hyderabad,No
CUST102119,47,Male,Pune,Yes
CUST102121,58,Male,Gurgaon,Yes
CUST102122,42,Female,Chennai,Yes
CUST102123,43,Male,Kolkata,Yes
CUST102126,30,Female,Bangalore,Yes
CUST102127,44,Male,Kochi,No
CUST102128,20,Female,Hyderabad,Yes
CUST102129,31,Female,Visakhapatnam,No
CUST102130,48,Female,Bangalore,No
CUST102131,58,Female,Chandigarh,Yes
CUST102133,34,Female,Lucknow,No
CUST102135,46,Female,Lucknow,Yes
CUST102136,40,Male,Kochi,No
CUST102138,40,Female,Delhi,No
CUST102139,34,Male,Hyderabad,Yes
CUST102140,47,Male,Lucknow,Yes
CUST102142,58,Female,Pune,No
CUST102143,43,Male,Pune,Yes
CUST102146,25,Male,Chandigarh,Yes
CUST102147,57,Female,Lucknow,Yes
CUST102148,53,Male,Lucknow,No
CUST102149,53,Male,Kochi,No
CUST102150,31,Male,Pune,No
CUST102151,31,Male,Bhubaneswar,No
CUST102152,53,Male,Mumbai,Yes
CUST102153,40,Female,Ahmedabad,No
CUST102154,47,Male,Chandigarh,No
CUST102155,38,Male,Kolkata,No
CUST102156,36,Male,Hyderabad,No
CUST102157,44,Male,Pune,No
CUST102159,32,Male,Kochi,No
CUST102160,51,Female,Hyderabad,Yes
CUST102162,34,Male,Pune,No
CUST102164,58,Male,Mumbai,Yes
CUST102165,56,Female,Pune,No
CUST102166,31,Male,Kolkata,No
CUST102167,53,Male,Mumbai,No
CUST102168,57,Female,Pune,No
CUST102169,59,Female,Pune,Yes
CUST102171,49,Female,Chennai,Yes
CUST102172,59,Female,Bangalore,No
CUST102173,50,Female,Bhubaneswar,Yes
CUST102174,27,Female,Pune,Yes
CUST102175,50,Male,Delhi,No
CUST102176,22,Female,Indore,Yes
CUST102178,44,Female,Gurgaon,Yes
CUST102179,37,Female,Lucknow,No
CUST102180,47,Male,Bhubaneswar,No
CUST102181,28,Female,Bhubaneswar,No
CUST102183,45,Male,Noida,Yes
CUST102184,44,Female,Hyderabad,Yes
CUST102185,30,Female,Pune,Yes
CUST102186,30,Female,Pune,No
CUST102187,28,Male,Delhi,No
CUST102188,37,Male,Delhi,Yes
CUST102189,42,Female,Delhi,Yes
CUST102190,33,Male,Mumbai,No
CUST102191,35,Male,Bangalore,Yes
CUST102192,30,Male,Kochi,Yes
CUST102193,27,Male,Kolkata,No
CUST102194,45,Female,Gurgaon,Yes
CUST102195,52,Female,Surat,No
CUST102196,30,Female,Chandigarh,Yes
CUST102197,54,Female,Chennai,No
CUST102198,41,Male,Nagpur,No
CUST102199,25,Male,Chandigarh,No
CUST102200,33,Male,Chandigarh,No
CUST102201,18,Male,Kochi,No
CUST102202,19,Male,Pune,No
CUST102203,32,Male,Kolkata,No
CUST102204,37,Male,Kochi,No
CUST102205,51,Male,Kolkata,No
CUST102206,23,Female,Indore,No
CUST102207,53,Female,Delhi,Yes
CUST102209,23,Female,Kolkata,No
CUST102211,50,Male,Visakhapatnam,No
CUST102212,43,Female,Delhi,Yes
CUST102214,22,Male,Bangalore,No
CUST102215,34,Male,Bhubaneswar,No
CUST102216,36,Male,Chennai,No
CUST102217,59,Male,Delhi,Yes
CUST102218,30,Female,Delhi,Yes
CUST102219,26,Female,Pune,No
CUST102220,57,Female,Visakhapatnam,No
CUST102221,24,Female,Visakhapatnam,No
CUST102223,35,Male,Kolkata,No
CUST102224,34,Female,Mumbai,No
CUST102225,44,Female,Kolkata,No
CUST102226,54,Male,Pune,No
CUST102227,57,Male,Bangalore,Yes
CUST102228,30,Female,Pune,Yes
CUST102229,59,Female,Kochi,No
CUST102230,44,Male,Delhi,No
CUST102231,20,Female,Bangalore,No
CUST102232,57,Male,Bangalore,No
CUST102234,42,Male,Mumbai,No
CUST102236,28,Female,Mumbai,No
CUST102237,29,Male,Chandigarh,Yes
CUST102240,27,Female,Jaipur,Yes
CUST102241,45,Female,Bangalore,Yes
CUST102242,37,Female,Delhi,Yes
CUST102243,22,Female,Bangalore,No
CUST102244,47,Female,Bhubaneswar,Yes
CUST102245,52,Male,Bhubaneswar,No
CUST102246,42,Female,Chennai,Yes
CUST102247,25,Female,Hyderabad,No
CUST102249,35,Male,Hyderabad,No
CUST102250,39,Male,Visakhapatnam,No
CUST102251,41,Male,Bangalore,No
CUST102252,28,Male,Chennai,No
CUST102253,39,Male,Chennai,Yes
CUST102255,46,Male,Chennai,Yes
CUST102257,45,Male,Mumbai,No
CUST102258,18,Female,Pune,No
CUST102259,59,Male,Chennai,No
CUST102260,18,Male,Mumbai,No
CUST102261,59,Male,Delhi,No
CUST102263,39,Male,Delhi,Yes
CUST102264,22,Female,Chennai,Yes
CUST102265,21,Male,Indore,No
CUST102266,46,Female,Chandigarh,No
CUST102267,48,Male,Bhubaneswar,Yes
CUST102268,22,Female,Chennai,No
CUST102269,59,Male,Lucknow,Yes
CUST102270,31,Male,Jaipur,No
CUST102271,31,Male,Bangalore,No
CUST102272,30,Male,Hyderabad,No
CUST102273,37,Male,Kolkata,No
CUST102274,25,Female,Gurgaon,Yes
CUST102275,35,Male,Kolkata,Yes
CUST102276,26,Male,Bangalore,No
CUST102278,33,Male,Mumbai,Yes
CUST102279,46,Male,Bhubaneswar,No
CUST102280,50,Female,Indore,No
CUST102281,32,Female,Surat,No
CUST102282,31,Female,Gurgaon,No
CUST102283,51,Male,Bangalore,No
CUST102284,46,Female,Ahmedabad,Yes
CUST102287,52,Female,Hyderabad,No
CUST102288,57,Female,Bangalore,No
CUST102290,34,Male,Kolkata,Yes
CUST102291,31,Female,Pune,No
CUST102292,27,Male,Surat,No
CUST102293,49,Female,Noida,No
CUST102294,48,Female,Jaipur,Yes
CUST102296,25,Male,Kolkata,No
CUST102298,27,Male,Bangalore,No
CUST102299,55,Male,Delhi,No
CUST102300,29,Male,Hyderabad,Yes
CUST102303,54,Female,Delhi,No
CUST102304,56,Male,Hyderabad,No
CUST102305,22,Female,Delhi,No
CUST102306,31,Female,Ahmedabad,No
CUST102307,24,Female,Pune,Yes
CUST102308,30,Female,Hyderabad,No
CUST102309,40,Female,Mumbai,Yes
CUST102310,29,Male,Bhubaneswar,Yes
CUST102312,39,Female,Jaipur,No
CUST102313,20,Male,Kolkata,No
CUST102314,27,Male,Indore,No
CUST102316,21,Male,Chennai,No
CUST102317,36,Female,Lucknow,No
CUST102318,53,Female,Bangalore,No
CUST102319,50,Male,Ahmedabad,No
CUST102320,22,Male,Chennai,No
CUST102321,19,Female,Delhi,No
CUST102323,45,Female,Nagpur,No
CUST102324,49,Male,Hyderabad,Yes
CUST102325,52,Female,Visakhapatnam,Yes
CUST102327,25,Female,Kolkata,Yes
CUST102328,19,Male,Surat,No
CUST102329,24,Female,Hyderabad,No
CUST102330,20,Female,Kolkata,No
CUST102331,54,Female,Jaipur,No
CUST102332,29,Male,Mumbai,No
CUST102333,52,Male,Chennai,Yes
CUST102334,41,Male,Hyderabad,Yes
CUST102335,40,Male,Jaipur,No
CUST102336,37,Male,Mumbai,No
CUST102338,19,Male,Lucknow,Yes
CUST102339,21,Male,Mumbai,No
CUST102340,35,Male,Chennai,No
CUST102341,34,Male,Lucknow,No
CUST102343,48,Female,Mumbai,No
CUST102344,42,Male,Surat,No
CUST102345,28,Female,Chandigarh,No
CUST102346,31,Male,Hyderabad,No
CUST102347,49,Male,Noida,No
CUST102348,26,Female,Chandigarh,No
CUST102349,39,Male,Pune,No
CUST102350,40,Male,Pune,Yes
CUST102351,49,Female,Chandigarh,No
CUST102352,48,Female,Visakhapatnam,No
CUST102353,37,Female,Pune,No
CUST102354,30,Male,Indore,No
CUST102355,33,Female,Noida,No
CUST102358,44,Male,Bangalore,No
CUST102360,45,Male,Pune,No
CUST102362,58,Female,Pune,Yes
CUST102363,22,Male,Gurgaon,No
CUST102364,49,Male,Patna,Yes
CUST102365,21,Male,Chennai,Yes
CUST102366,32,Male,Chandigarh,No
CUST102367,25,Male,Bangalore,No
CUST102368,24,Male,Kolkata,No
CUST102369,25,Male,Delhi,No
CUST102370,19,Female,Kolkata,Yes
CUST102371,52,Male,Pune,Yes
CUST102373,34,Male,Ahmedabad,Yes
CUST102374,47,Male,Hyderabad,No
CUST102376,53,Male,Mumbai,No
CUST102377,23,Male,Visakhapatnam,Yes
CUST102379,45,Female,Hyderabad,Yes
CUST102380,25,Male,Bangalore,No
CUST102381,36,Male,Chennai,No
CUST102382,56,Female,Lucknow,Yes
CUST102383,34,Male,Hyderabad,No
CUST102384,25,Male,Delhi,No
CUST102385,54,Male,Chennai,Yes
CUST102386,58,Male,Bangalore,No
CUST102387,58,Male,Hyderabad,No
CUST102388,58,Female,Mumbai,Yes
CUST102390,37,Female,Kolkata,No
CUST102391,26,Male,Hyderabad,No
CUST102392,43,Male,Pune,No
CUST102393,27,Male,Kolkata,No
CUST102394,37,Male,Gurgaon,No
CUST102396,57,Male,Mumbai,Yes
CUST102398,28,Male,Lucknow,No
CUST102400,18,Female,Chennai,No
CUST102401,41,Male,Hyderabad,Yes
CUST102402,49,Female,Delhi,No
CUST102404,34,Female,Pune,Yes
CUST102405,52,Male,Chennai,Yes
CUST102406,33,Male,Pune,No
CUST102407,47,Male,Delhi,No
CUST102408,37,Male,Mumbai,No
CUST102410,40,Male,Kolkata,No
CUST102411,20,Male,Gurgaon,Yes
CUST102417,28,Male,Chandigarh,Yes
CUST102418,30,Male,Hyderabad,Yes
CUST102419,35,Female,Bangalore,No
CUST102420,28,Male,Bangalore,Yes
CUST102422,22,Male,Kolkata,No
CUST102423,52,Female,Mumbai,Yes
CUST102424,32,Female,Jaipur,No
CUST102425,41,Female,Mumbai,No
CUST102426,24,Female,Delhi,Yes
CUST102428,49,Male,Bangalore,No
CUST102429,29,Female,Visakhapatnam,No
CUST102430,23,Male,Hyderabad,Yes
CUST102431,39,Male,Bangalore,No
CUST102432,24,Female,Bangalore,Yes
CUST102433,31,Female,Chennai,No
CUST102434,36,Male,Pune,Yes
CUST102436,44,Male,Chennai,Yes
CUST102437,46,Female,Pune,No
CUST102438,53,Male,Kolkata,No
CUST102439,20,Female,Surat,No
CUST102440,33,Male,Pune,Yes
CUST102442,18,Male,Lucknow,No
CUST102443,26,Female,Indore,No
CUST102444,43,Male,Kolkata,No
CUST102445,55,Male,Visakhapatnam,Yes
CUST102447,45,Male,Bangalore,Yes
CUST102448,50,Male,Gurgaon,Yes
CUST102450,53,Female,Kolkata,No
CUST102451,55,Female,Kolkata,No
CUST102452,21,Female,Surat,No
CUST102453,37,Male,Pune,Yes
CUST102454,52,Female,Kolkata,No
CUST102456,53,Male,Chennai,No
CUST102457,57,Female,Kochi,Yes
CUST102459,20,Female,Delhi,No
CUST102460,32,Female,Nagpur,No
CUST102462,37,Male,Pune,Yes
CUST102463,42,Female,Delhi,No
CUST102464,37,Male,Pune,Yes
CUST102465,26,Female,Delhi,No
CUST102466,30,Male,Hyderabad,No
CUST102467,46,Female,Pune,Yes
CUST102468,19,Female,Kochi,No
CUST102469,26,Male,Hyderabad,Yes
CUST102470,55,Male,Nagpur,Yes
CUST102471,22,Female,Patna,No
CUST102473,26,Male,Bangalore,No
CUST102474,22,Male,Lucknow,No
CUST102475,35,Male,Noida,Yes
CUST102477,25,Female,Ahmedabad,No
CUST102478,21,Male,Pune,Yes
CUST102480,45,Male,Chandigarh,No
CUST102482,25,Female,Mumbai,No
CUST102483,31,Male,Mumbai,No
CUST102484,32,Female,Patna,Yes
CUST102485,33,Female,Kochi,No
CUST102487,20,Female,Mumbai,Yes
CUST102488,40,Male,Pune,No
CUST102489,33,Male,Bangalore,No
CUST102491,29,Female,Bangalore,No
CUST102492,57,Female,Indore,No
CUST102493,43,Male,Mumbai,No
CUST102494,35,Male,Ahmedabad,No
CUST102496,51,Female,Lucknow,No
CUST102497,55,Female,Delhi,No
CUST102498,19,Female,Kochi,No
CUST102499,57,Female,Ahmedabad,No
CUST102500,47,Male,Kolkata,No
CUST102501,22,Female,Jaipur,Yes
CUST102502,49,Female,Nagpur,Yes
CUST102503,22,Male,Kolkata,No
CUST102504,20,Female,Kolkata,No
CUST102505,22,Male,Kolkata,No
CUST102506,37,Female,Delhi,No
CUST102507,44,Female,Gurgaon,Yes
CUST102508,35,Female,Mumbai,Yes
CUST102509,23,Male,Chennai,No
CUST102510,26,Male,Chennai,No
CUST102511,53,Female,Hyderabad,No
CUST102512,58,Female,Chennai,Yes
CUST102513,49,Male,Pune,No
CUST102515,52,Male,Mumbai,Yes
CUST102516,47,Female,Nagpur,Yes
CUST102517,40,Female,Bhubaneswar,No
CUST102518,24,Male,Kolkata,No
CUST102520,36,Female,Delhi,No
CUST102521,19,Female,Delhi,No
CUST102522,26,Female,Chennai,Yes
CUST102523,34,Male,Patna,No
CUST102524,20,Female,Chandigarh,No
CUST102525,31,Male,Hyderabad,No
CUST102527,57,Male,Chennai,No
CUST102528,21,Female,Hyderabad,Yes
CUST102529,42,Female,Chennai,No
CUST102530,56,Female,Bangalore,No
CUST102531,51,Female,Nagpur,Yes
CUST102532,56,Male,Chennai,No
CUST102533,25,Male,Ahmedabad,No
CUST102534,51,Male,Chennai,Yes
CUST102537,38,Female,Kolkata,No
CUST102539,38,Female,Kochi,No
CUST102540,30,Male,Pune,No
CUST102541,58,Female,Hyderabad,No
CUST102542,58,Male,Nagpur,Yes
CUST102543,33,Male,Delhi,No
CUST102544,51,Male,Hyderabad,Yes
CUST102545,34,Male,Kolkata,No
CUST102546,51,Male,Hyderabad,No
CUST102547,42,Female,Kolkata,No
CUST102548,37,Male,Bangalore,No
CUST102549,23,Male,Mumbai,No
CUST102550,45,Male,Delhi,No
CUST102551,31,Female,Mumbai,Yes
CUST102552,27,Male,Bhubaneswar,No
CUST102553,26,Male,Pune,Yes
CUST102554,59,Female,Kolkata,No
CUST102556,51,Female,Lucknow,No
CUST102557,54,Male,Mumbai,Yes
CUST102558,19,Male,Hyderabad,No
CUST102559,42,Male,Ahmedabad,No
CUST102560,42,Female,Kolkata,No
CUST102561,33,Male,Noida,No
CUST102562,46,Female,Kochi,No
CUST102563,35,Male,Indore,Yes
CUST102564,36,Female,Bangalore,No
CUST102565,36,Male,Mumbai,No
CUST102566,51,Male,Mumbai,Yes
CUST102569,56,Male,Patna,No
CUST102571,57,Female,Surat,No
CUST102573,34,Male,Indore,No
CUST102576,29,Female,Delhi,No
CUST102578,58,Female,Chennai,Yes
CUST102579,41,Female,Hyderabad,Yes
CUST102580,34,Female,Hyderabad,No
CUST102581,37,Male,Chennai,No
CUST102582,30,Female,Bhubaneswar,No
CUST102583,45,Male,Delhi,No
CUST102584,32,Female,Mumbai,No
CUST102586,33,Male,Pune,No
CUST102587,31,Male,Mumbai,No
CUST102588,58,Male,Delhi,Yes
CUST102589,32,Male,Bangalore,No
CUST102590,20,Male,Bangalore,Yes
CUST102591,33,Female,Delhi,No
CUST102592,40,Female,Bangalore,No
CUST102593,21,Female,Chandigarh,No
CUST102594,30,Male,Surat,No
CUST102595,24,Male,Kochi,No
CUST102596,39,Male,Chennai,Yes
CUST102597,48,Female,Hyderabad,No
CUST102599,34,Male,Noida,No
CUST102600,54,Male,Kolkata,No
CUST102601,27,Female,Bangalore,No
CUST102603,41,Female,Kolkata,No
CUST102604,49,Female,Pune,No
CUST102605,49,Female,Delhi,Yes
CUST102606,40,Male,Bhubaneswar,No
CUST102607,28,Male,Pune,No
CUST102608,40,Male,Pune,No
CUST102609,52,Male,Bangalore,No
CUST102610,58,Female,Noida,Yes
CUST102611,56,Male,Chandigarh,Yes
CUST102612,25,Male,Mumbai,No
CUST102613,43,Male,Pune,Yes
CUST102614,22,Female,Ahmedabad,No
CUST102615,46,Male,Surat,No
CUST102616,59,Female,Bangalore,Yes
CUST102617,20,Male,Nagpur,No
CUST102618,45,Female,Kolkata,No
CUST102619,57,Female,Mumbai,No
CUST102621,34,Male,Bangalore,No
CUST102622,22,Male,Hyderabad,No
CUST102623,56,Male,Kolkata,No
CUST102624,56,Male,Noida,No
CUST102625,42,Female,Bangalore,No
CUST102626,59,Female,Visakhapatnam,Yes
CUST102627,18,Male,Mumbai,Yes
CUST102628,43,Female,Pune,No
CUST102629,19,Male,Patna,No
CUST102630,57,Female,Surat,Yes
CUST102631,46,Male,Ahmedabad,Yes
CUST102632,56,Female,Chandigarh,No
CUST102633,41,Female,Mumbai,No
CUST102634,21,Male,Delhi,No
CUST102635,19,Male,Chennai,Yes
CUST102636,32,Male,Delhi,No
CUST102637,49,Female,Hyderabad,No
CUST102640,28,Female,Nagpur,No
CUST102641,38,Female,Indore,No
CUST102642,26,Male,Lucknow,No
CUST102645,18,Male,Ahmedabad,No
CUST102646,41,Female,Ahmedabad,No
CUST102647,51,Male,Chennai,No
CUST102649,31,Female,Kolkata,Yes
CUST102650,54,Male,Bangalore,No
CUST102651,54,Male,Hyderabad,No
CUST102652,59,Male,Chennai,No
CUST102653,33,Female,Pune,Yes
CUST102654,53,Female,Bhubaneswar,No
CUST102655,41,Male,Kolkata,Yes
CUST102657,29,Male,Indore,No
CUST102658,46,Female,Mumbai,No
CUST102659,24,Male,Ahmedabad,No
CUST102660,36,Female,Kolkata,Yes
CUST102661,50,Female,Pune,No
CUST102662,24,Male,Delhi,No
CUST102663,38,Female,Kochi,No
CUST102664,27,Female,Bhubaneswar,Yes
CUST102665,40,Male,Delhi,No
CUST102666,28,Male,Bangalore,Yes
CUST102667,58,Female,Bangalore,Yes
CUST102668,21,Female,Gurgaon,Yes
CUST102669,58,Female,Pune,Yes
CUST102670,51,Female,Mumbai,Yes
CUST102671,53,Male,Indore,No
CUST102672,53,Female,Hyderabad,Yes
CUST102673,25,Female,Kolkata,No
CUST102674,57,Male,Chennai,No
CUST102675,42,Male,Kolkata,No
CUST102677,54,Female,Hyderabad,No
CUST102678,42,Male,Chennai,Yes
CUST102679,33,Female,Kochi,No
CUST102680,22,Male,Kolkata,No
CUST102681,22,Male,Patna,No
